unique_id,ds,LGBMRegressor,LGBMRegressor-lo-90,LGBMRegressor-lo-80,LGBMRegressor-hi-80,LGBMRegressor-hi-90,LGBMRegressor/BottomUp,LGBMRegressor/BottomUp-lo-90,LGBMRegressor/BottomUp-lo-80,LGBMRegressor/BottomUp-hi-80,LGBMRegressor/BottomUp-hi-90,LGBMRegressor/MinTrace_method-mint_shrink,LGBMRegressor/MinTrace_method-mint_shrink-lo-90,LGBMRegressor/MinTrace_method-mint_shrink-lo-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-90,LGBMRegressor/MinTrace_method-ols,LGBMRegressor/MinTrace_method-ols-lo-90,LGBMRegressor/MinTrace_method-ols-lo-80,LGBMRegressor/MinTrace_method-ols-hi-80,LGBMRegressor/MinTrace_method-ols-hi-90
total,2025-05-25 15:00:00,301.50074214147656,251.67814791380147,257.5221124330576,345.47937184989553,351.32333636915166,287.5856807860204,202.197124274747,223.35070731468568,353.0947595133959,370.2455564096741,333.28882333809076,247.90026682681736,269.0538498667561,398.7979020654663,415.9486989617445,319.93578448673895,234.54722797546557,255.7008110154043,385.4448632141145,402.5956601103928
total,2025-05-25 16:00:00,285.51231768505664,207.44416314956504,217.76491823893318,353.2597171311801,363.58047222054824,263.0294617515193,175.3265591750159,190.27343524286658,329.2771841998306,344.0343273288682,316.28545162301504,228.5825490465116,243.52942511436228,382.5331740713263,397.29031720036386,300.8139219791392,213.11101940263578,228.05789547048644,367.06164442745046,381.8187875564881
total,2025-05-25 17:00:00,262.12984060193094,119.36827705350765,151.97391434122406,372.2857668626378,404.8914041503542,258.6005691944673,189.41708954317264,203.50177771026054,323.6355336410128,338.4587454446803,282.63596110700365,213.452481455709,227.5371696227969,347.6709255535492,362.49413735721663,279.2021469175757,210.01866726628103,224.10335543336896,344.23711136412123,359.0603231677887
total,2025-05-25 18:00:00,235.42125045672768,143.94035346390137,152.99022350704666,317.8522774064087,326.902147449554,212.96691749519402,140.52438007685635,147.60927967410754,277.7496725956681,302.0551392338188,231.4634799616768,159.0209425433392,166.10584214059037,296.2462350621509,320.5517017003015,230.41374671078174,157.9712092924441,165.05610888969528,295.19650181125587,319.5019684494065
total,2025-05-25 19:00:00,218.61698199265197,131.8291292506663,138.7488671491977,298.48509683610627,305.4048347346377,197.59093093044987,128.9466930901968,139.0069528954853,255.76129779833056,268.08480357326187,248.04749772660153,179.40325988634845,189.46351969163692,306.21786459448225,318.54137036941347,233.229915632869,164.58567779261594,174.64593759790444,291.4002825007497,303.723788275681
total,2025-05-25 20:00:00,136.83446873022052,91.84365547581825,96.66168651372965,177.0072509467114,181.8252819846228,146.37393854765367,70.00856971239536,92.28901181718611,202.8703413137924,220.5134095403516,143.04125850983738,66.67588967457905,88.9563317793698,199.5376612759761,217.1807295025353,145.08548391128045,68.72011507602214,91.00055718081289,201.58188667741913,219.22495490397836
total,2025-05-25 21:00:00,76.38554385070849,0.0,10.639822533500514,142.13126516791647,153.10118129805977,94.19989845518603,53.681476770304194,58.86760313106077,126.46134442659259,142.63907529163788,77.5800685070885,37.06164682220669,42.24777318296325,109.84151447849506,126.01924534354036,81.24344641147943,40.72502472659759,45.911151087354156,113.50489238288597,129.68262324793128
total,2025-05-25 22:00:00,50.51654276728219,9.384950981147178,10.795216213433278,90.2378693211311,91.64813455341721,55.88462758216125,0.0,9.492047025525164,107.64879890457684,118.29155190186803,54.84100694320264,0.0,8.448426386566556,106.60517826561824,117.2479312629094,54.39016957333483,0.0,7.997589016698739,106.15434089575038,116.79709389304159
total,2025-05-25 23:00:00,47.873469837419,0.0,6.807219472690502,88.9397202021475,97.28759194998345,48.175331736140315,1.4617146821661509,5.9133876278669355,85.40977501897159,94.00731617922709,49.78610855967902,3.0724915057048583,7.524164451405647,87.0205518425103,95.6180930027658,49.921516813546624,3.2078997595724603,7.659572705273243,87.15596009637788,95.7535012566334
total,2025-05-26 00:00:00,9.227393334114915,0.0,1.1484140504568523,17.30637261777298,19.085972444988613,18.182210300222547,7.5294537037533615,9.243483738002704,26.940745803708513,28.669483650468685,6.7292542868699545,0.0,0.0,15.487789790355922,17.216527637116094,10.383034359267668,0.0,1.4443077970478253,19.141569862753638,20.870307709513806
total,2025-05-26 01:00:00,5.799496142685804,0.0,0.0,28.834671886263816,32.62414070131402,12.598483041918449,0.0,0.0,33.76196524314619,40.1097368455805,5.104293824239321,0.0,0.0,26.267776025467064,32.61554762790137,7.1664501054583765,0.0,0.0,28.329932306686118,34.677703909120424
total,2025-05-26 02:00:00,4.9058098704356174,0.0,0.0,17.285614267521076,19.05639489353654,11.833266434627223,0.0,1.3270107419857404,23.085677533432932,24.71815432135294,4.1080291561222495,0.0,0.0,15.360440254927962,16.99291704284797,6.375592358425212,0.0,0.0,17.62800345723092,19.26048024515093
total,2025-05-26 03:00:00,7.4800889455960435,0.0,0.0,33.9562705676624,45.73304420324787,11.542923564796965,0.0,0.0,41.36258787455692,49.13267821043758,5.937965846092401,0.0,0.0,35.75763015585237,43.52772049173302,7.654340166858083,0.0,0.0,37.47400447661804,45.244094812498695
total,2025-05-26 04:00:00,11.574019317668382,8.98094055351051,9.082594235529976,14.065444399806788,14.167098081826254,15.538837198885949,14.175150509613301,14.483481689574818,16.699016845339703,17.077801075414783,10.545921125984478,9.182234436711832,9.490565616673349,11.706100772438234,12.084885002513314,12.215992363457076,10.85230567418443,11.160636854145949,13.376172009910835,13.75495623998591
total,2025-05-26 05:00:00,5.31227607303163,0.0,0.0,25.39718018263883,33.40320647352692,9.191968124024216,0.0,0.0,30.58716101900462,36.26548479629597,4.284011483319253,0.0,0.0,25.679204378299655,31.357528155591005,5.582892676260184,0.0,0.0,26.97808557124059,32.656409348531945
total,2025-05-26 06:00:00,4.253382324461005,1.5939590836095214,1.6075589770233467,6.899205671898663,6.912805565312489,8.87428808915325,2.5136860756390873,4.13702740531405,14.350877771538745,15.514578198415283,2.9151843928497883,0.0,0.0,8.391774075235283,9.555474502111823,4.6698643214572755,0.0,0.0,10.146454003842772,11.310154430719308
total,2025-05-26 07:00:00,9.600340294153739,0.0,0.0,21.5796087262328,21.894461122622097,8.86162912871828,3.5262160918138514,4.3684033730419705,13.617498001729853,14.390017592333896,9.990402765877182,4.654989728972751,5.49717701020087,14.746271638888754,15.518791229492797,9.967468154904806,4.632055118000379,5.4742423992284985,14.723337027916383,15.495856618520428
total,2025-05-26 08:00:00,32.28161222589077,0.0,0.0,65.6192862154237,69.39645409472246,40.5389720249902,22.47819273119539,27.21417934779412,54.613932188993495,57.28342271852833,34.34053154170751,16.279752247912693,21.01573886451143,48.415491705710814,51.08498223524564,36.23360897958884,18.17282968579402,22.908816302392747,50.30856914359214,52.978059673126964
total,2025-05-26 09:00:00,56.067766677147006,9.756950594209084,13.907784890182477,98.22774846411153,102.37858276008492,69.14894845652199,23.21137732475589,33.38971146496767,101.3140022434007,111.0057792610088,59.87925062616649,13.9416794944004,24.120013634612175,92.0443044130452,101.73608143065331,64.53596681450539,18.598395682739277,28.776729822951065,96.70102060138409,106.3927976189922
total,2025-05-26 10:00:00,79.26822200011044,11.972649255435691,14.91950594582579,143.6169380543951,146.56379474478518,76.24184562172684,26.5562685816672,38.648114486859406,112.32375992800331,125.44241388281132,79.13079582651507,29.44521878645542,41.53706469164762,115.21271013279151,128.33136408759952,79.53651815729062,29.850941117230946,41.942787022423154,115.61843246356705,128.7370864183751
total,2025-05-26 11:00:00,111.72161280974261,53.69024659489788,58.89260111846846,164.55062450101676,169.75297902458732,126.67725377615359,55.3415074432385,69.97993479621412,187.73483168779967,199.69121402546315,110.92180120555228,39.586054872637185,54.22448222561282,171.97937911719836,183.93576145486188,117.24261706823644,45.90687073532134,60.545298088296974,178.30019497988252,190.256577317546
total,2025-05-26 12:00:00,151.05969879876528,77.01398819614359,84.36057259025631,217.75882500727425,225.10540940138696,151.10670078136613,64.58604054433457,85.44596074231121,218.50050240564684,256.94137843599515,166.0931905474204,79.57253031038877,100.43245050836542,233.48699217170105,271.9278682020493,161.11330538481704,74.59264514778545,95.45256534576207,228.50710700909772,266.947983039446
total,2025-05-26 13:00:00,149.6441168603376,46.50789781118768,64.43078811739959,234.85744560327558,252.78033590948746,160.38676699715097,101.82549994806708,111.86750125802769,211.32576590863047,221.71239409556287,172.39021996682624,113.82895291774237,123.87095422770298,223.32921887830585,233.71584706523814,167.13847756814806,108.57721051906418,118.6192118290248,218.07747647962762,228.46410466655996
total,2025-05-26 14:00:00,162.4048362543103,140.97999075087074,144.37134483797234,180.43832767064828,183.82968175774988,161.57781070403968,87.23858314117307,104.70228439748654,214.65314543500588,236.37272967236345,188.099104420981,113.75987685811434,131.22357811442777,241.17443915194713,262.8940233893047,176.3712632405991,102.03203567773242,119.49573693404592,229.4465979715652,251.16618220892283
total,2025-05-26 15:00:00,150.89858538892335,69.44304975475262,77.43213712607765,224.36503365176907,232.35412102309408,155.31076383264306,83.5154352095419,109.92449601289678,199.01758640400726,211.99904768764029,178.08957431540622,106.29424569230501,132.70330649565986,221.79639688677037,234.77785817040345,170.06693677729578,98.27160815419458,124.68066895754944,213.7737593486599,226.75522063229303
total,2025-05-26 16:00:00,136.20383806018597,107.28920991318103,110.96262049106647,161.44505562930547,165.11846620719092,159.3128187276371,84.47169071671892,98.71075113793036,232.45122805488523,243.07318271082806,155.72215359607932,80.8810255851611,95.12008600637255,228.8605629233274,239.48251757927025,154.32010072089315,79.478972709975,93.71803313118643,227.4585100481413,238.08046470408414
total,2025-05-26 17:00:00,148.73544365690535,82.40229724642526,89.10406710592743,208.36682020788328,215.06859006738543,160.043331524957,87.76011540153372,101.30045358167719,216.46036814079395,238.21219178189304,165.9744208232571,93.69120469983388,107.23154287997734,222.3914574390941,244.1432810801932,163.05091790622706,90.7677017828038,104.30803996294726,219.46795452206402,241.2197781631631
total,2025-05-26 18:00:00,135.40057100778614,42.2329579819107,50.39595809678642,220.40518391878584,228.56818403366157,138.6644257309375,63.341160175314634,82.71207051071188,196.02120136550343,215.83841809909384,147.0726085198736,71.74934296425073,91.12025329964798,204.42938415443953,224.2466008880299,145.9171084573577,70.59384290173482,89.96475323713209,203.27388409192366,223.091100825514
