unique_id,ds,LGBMRegressor,LGBMRegressor-lo-90,LGBMRegressor-lo-80,LGBMRegressor-hi-80,LGBMRegressor-hi-90,LGBMRegressor/MinTrace_method-mint_shrink,LGBMRegressor/MinTrace_method-mint_shrink-lo-90,LGBMRegressor/MinTrace_method-mint_shrink-lo-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-90,LGBMRegressor/MinTrace_method-ols,LGBMRegressor/MinTrace_method-ols-lo-90,LGBMRegressor/MinTrace_method-ols-lo-80,LGBMRegressor/MinTrace_method-ols-hi-80,LGBMRegressor/MinTrace_method-ols-hi-90
total/2539350/320.0/23745385,2025-05-27 09:00:00,1.4351448005355856,0.8531525316309617,0.8545217097199214,2.01576789135125,2.0171370694402095,0.0,0.0,0.0,0.5401510510766085,0.6298585589739591,0.0,0.0,0.0,0.68489640786091,0.7746039157582606
total/2539350/320.0/23745385,2025-05-27 10:00:00,1.4351448005355856,0.700777105911096,0.7951319232178689,2.0751576778533023,2.1695124951600753,0.0,0.0,0.0,0.7064090119755069,0.8122768211719147,0.0,0.0,0.0,0.8559969932200341,0.9618648024164419
total/2539350/320.0/23745385,2025-05-27 11:00:00,1.4351448005355856,0.0,0.0,3.3996952224705823,3.761372717448065,0.0,0.0,0.0,1.5872067764764919,2.1480053219741704,0.0,0.0,0.0,1.751322169362415,2.3121207148600935
total/2539350/320.0/23745385,2025-05-27 12:00:00,1.4351448005355856,0.0,0.0,3.47073438949304,4.068569716771567,0.0,0.0,0.0,0.964401111555334,1.4338709019204157,0.0,0.0,0.0,1.7772229363939642,2.2466927267590457
total/2539350/320.0/23745385,2025-05-27 13:00:00,1.4351448005355856,0.0,0.0,4.949889698803551,5.098081230833945,0.0,0.0,0.0,2.1369904569552034,2.6402624166424236,0.0,0.0,0.0,2.873184889224157,3.3764568489113773
total/2539350/320.0/23745385,2025-05-27 14:00:00,1.4351448005355856,0.0,0.0,4.473357469528511,4.563432052135637,0.0,0.0,0.0,1.9091791466199193,2.4781411199879027,0.0,0.0,0.0,2.1227765184509306,2.691738491818914
total/2539350/320.0/23745385,2025-05-27 15:00:00,1.4351448005355856,0.0,0.0,4.401431934221355,4.499057975130913,0.0,0.0,0.0,2.3310095724292776,3.1143880836623676,0.0,0.0,0.0,2.5629811897801424,3.3463597010132324
total/2539350/320.0/23745385,2025-05-27 16:00:00,1.4351448005355856,0.0,0.0,4.107707875693927,4.243722946917651,0.0,0.0,0.0,1.878406008131137,2.3897504679987396,0.0,0.0,0.0,2.4581572183163125,2.9695016781839154
total/2539350/320.0/23745385,2025-05-27 17:00:00,1.4351448005355856,0.0,0.0,3.941237103463675,4.089113480777003,0.0,0.0,0.0,2.191655255225484,3.1540887363385313,0.0,0.0,0.0,2.4576227715833716,3.4200562526964187
total/2539350/320.0/23745385,2025-05-27 18:00:00,1.4351448005355856,0.0,0.0,3.944686710565729,4.0818824861376495,0.0,0.0,0.0,2.04974425064079,2.6452230891042583,0.0,0.0,0.0,2.307057070949499,2.9025359094129675
total/2539350/320.0/23745385,2025-05-27 19:00:00,1.4351448005355856,0.6841039710861192,0.7784587883928921,2.091830812678279,2.1861856299850517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6076504532006836,0.7097433432346056
total/2539350/320.0/23745385,2025-05-27 20:00:00,1.4351448005355856,0.9810717749992268,0.9824409530881864,1.8878486479829846,1.8892178260719443,0.0,0.0,0.0,0.5040629313753779,0.6094969780871505,0.0,0.0,0.0,0.703623228791051,0.8090572755028237
total/2539350/320.0/23745385,2025-05-27 21:00:00,1.4229857528243264,1.001682899282406,1.0030520773713656,1.8429194282772872,1.8442886063662467,0.0,0.0,0.0,0.0,0.5573027954597345,0.0,0.0,0.0,0.5505035710948283,0.68102963883113
total/2539350/320.0/23745385,2025-05-27 22:00:00,1.4229857528243264,1.001682899282406,1.0030520773713656,1.8429194282772872,1.8442886063662467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5504413231406844
total/2539350/320.0/23745385,2025-05-27 23:00:00,1.4229857528243264,1.001682899282406,1.0030520773713656,1.8429194282772872,1.8442886063662467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5510018267025252
total/2539350/320.0/23745385,2025-05-28 00:00:00,1.6364529974082795,0.5795355603782318,0.610692329619339,2.6622136651972204,2.6933704344383274,0.0,0.0,0.0,0.6809816418132657,0.8799983462517018,0.0,0.0,0.0,0.97640540203738,1.175422106475816
total/2539350/320.0/23745385,2025-05-28 01:00:00,1.725676978684749,0.6687595416547013,0.6999163108958084,2.75143764647369,2.782594415714797,0.0,0.0,0.0,0.7772634704711272,0.9262662339842295,0.0,0.0,0.0,1.0870801373050123,1.2360829008181147
total/2539350/320.0/23745385,2025-05-28 02:00:00,1.725676978684749,0.6687595416547013,0.6999163108958084,2.75143764647369,2.782594415714797,0.0,0.0,0.0,0.6147946317271756,0.8019877601969913,0.0,0.0,0.0,0.9282830717930027,1.1154762002628185
total/2539350/320.0/23745385,2025-05-28 03:00:00,1.725676978684749,0.6687595416547013,0.6999163108958084,2.75143764647369,2.782594415714797,0.0,0.0,0.0,0.6744374915257872,0.855779711478332,0.0,0.0,0.0,0.9664176827098842,1.147759902662429
total/2539350/320.0/23745385,2025-05-28 04:00:00,1.725676978684749,0.6687595416547013,0.6999163108958084,2.75143764647369,2.782594415714797,0.0,0.0,0.0,0.0,0.6891620328286017,0.0,0.0,0.0,0.7512705434882042,1.0082524934868375
total/2539350/320.0/23745385,2025-05-28 05:00:00,1.725676978684749,0.6687595416547013,0.6999163108958084,2.75143764647369,2.782594415714797,0.0,0.0,0.0,0.6118580819412396,0.7934123470478778,0.0,0.0,0.0,0.9301678597603871,1.1117221248670253
total/2539350/320.0/23745385,2025-05-28 06:00:00,1.725676978684749,0.6687595416547013,0.6999163108958084,2.75143764647369,2.782594415714797,0.0,0.0,0.0,0.6623349479716999,0.8740457375440012,0.0,0.0,0.0,0.964912043442413,1.1766228330147142
total/2539350/320.0/23745385,2025-05-28 07:00:00,1.725676978684749,0.6687595416547013,0.6999163108958084,2.75143764647369,2.782594415714797,0.0,0.0,0.0,0.798718951512596,1.1798257454302439,0.0,0.0,0.0,1.114543730073754,1.4956505239914022
total/2539350/320.0/23745385,2025-05-28 08:00:00,1.725676978684749,0.6448016486858688,0.675958417926976,2.7753955394425223,2.8065523086836293,0.0,0.0,0.0,0.8742350581300555,1.1146258858469538,0.0,0.0,0.0,1.201706817008901,1.4420976447257994
total/2539350/320.0/23745385,2025-05-28 09:00:00,1.725676978684749,0.0,0.0,2.996941761479852,3.028098530720959,0.0,0.0,0.0,1.3752591867551076,1.611982129414985,0.8010749046136119,0.0,0.0,1.8079255080478411,2.0446484507077183
total/2539350/320.0/23745385,2025-05-28 10:00:00,1.725676978684749,0.6441752986272258,0.675332067868333,2.7760218895011652,2.8071786587422722,0.0,0.0,0.0,1.093255990121761,1.3076022721126042,0.5909986207966454,0.0,0.0,1.3706885331198617,1.5850348151107052
total/2539350/320.0/23745385,2025-05-28 11:00:00,1.725676978684749,0.0,0.0,4.0342215263716055,4.233668467769885,0.0,0.0,0.0,2.0096498200353157,2.537038299346682,0.0,0.0,0.0,2.5644067342194337,3.0917952135308
total/2539350/320.0/23745385,2025-05-28 12:00:00,1.725676978684749,0.0,0.0,4.0992682400609635,4.53542680025164,0.0,0.0,0.0,0.0,0.938957018313833,0.0,0.0,0.0,2.121094144637278,2.5623736527262655
total/2539350/320.0/23745385,2025-05-28 13:00:00,1.725676978684749,0.0,0.0,5.556948509680658,5.559696224892705,0.0,0.0,0.0,1.7308090746280789,2.35795774251105,0.0,0.0,0.0,3.0309373287681174,3.658085996651088
total/2539350/320.0/23745385,2025-05-28 14:00:00,1.725676978684749,0.0,0.0,5.705578880718293,5.769106604162285,0.0,0.0,0.0,1.905202071420064,2.5687372114746228,0.0,0.0,0.0,2.8885205535027754,3.552055693557334
total/2539350/320.0/23745385,2025-05-28 15:00:00,1.725676978684749,0.0,0.0,5.269832827031131,5.388029160455978,0.0,0.0,0.0,1.9067133482631682,2.56962508172098,0.0,0.0,0.0,2.920525773186729,3.5834375066445405
total/2539350/320.0/23745385,2025-05-28 16:00:00,1.725676978684749,0.0,0.0,4.607199736642594,4.746639140833237,0.0,0.0,0.0,2.2241233325462426,2.7055976827639405,0.9122028038772998,0.0,0.0,3.206527025053182,3.68800137527088
total/2539350/320.0/23745385,2025-05-28 17:00:00,1.725676978684749,0.0,0.0,4.639101156970506,4.655148574384868,0.0,0.0,0.0,2.190422250371216,2.7988739287088666,0.6015234200545468,0.0,0.0,2.987806910712063,3.5962585890497136
total/2539350/320.0/23745385,2025-05-28 18:00:00,1.725676978684749,0.0,0.0,4.437528301311842,4.467843970495644,0.0,0.0,0.0,1.432497897041575,1.9734315631935357,0.0,0.0,0.0,2.6355654391577588,3.1764991053097194
total/2539350/320.0/23745385,2025-05-28 19:00:00,1.725676978684749,0.0,0.0,3.0404549602724007,3.1954916974866374,0.0,0.0,0.0,0.0,0.6801942222763194,0.0,0.0,0.0,1.6855528682226923,1.8971452790366385
total/2539350/320.0/23745385,2025-05-28 20:00:00,1.725676978684749,0.0,0.0,3.022444074012733,3.1774808112269697,0.0,0.0,0.0,1.1599592365002447,1.5491698819906974,0.742060643985686,0.0,0.0,1.8158953216027844,2.205105967093237
total/2539350/320.0/23745385,2025-05-28 21:00:00,1.7135179309734898,0.0,0.0,2.9775148543070356,3.1325515915212723,0.0,0.0,0.0,0.986150614703787,1.2037920845966132,0.0,0.0,0.0,1.672742008332097,1.8903834782249234
total/2539350/320.0/23745385,2025-05-28 22:00:00,1.7135179309734898,0.0,0.0,2.9775148543070356,3.1325515915212723,0.0,0.0,0.0,1.062458596483733,1.3558849151931287,0.0,0.0,0.0,1.5590087200006955,1.8524350387100912
total/2539350/320.0/23745385,2025-05-28 23:00:00,1.7135179309734898,0.0,0.0,2.9775148543070356,3.1325515915212723,0.0,0.0,0.0,0.7533149802377593,1.1928754557201626,0.0,0.0,0.0,1.2472509696185734,1.6868114451009768
total/2539350/320.0/23745385,2025-05-29 00:00:00,1.732043489104621,0.6574269942507494,0.6802066340262026,2.7838803441830393,2.8066599839584927,0.0,0.0,0.0,0.6056118120131151,0.781262312293535,0.0,0.0,0.0,0.9374905959126637,1.1131410961930837
total/2539350/320.0/23745385,2025-05-29 01:00:00,1.3912377708536587,0.0,0.0,2.4427535665434617,2.4653726766246074,0.0,0.0,0.0,0.5361690098422668,0.7015125565388219,0.0,0.0,0.0,0.7696485370057126,0.9349920837022677
total/2539350/320.0/23745385,2025-05-29 02:00:00,1.3912377708536587,0.0,0.0,2.4427535665434617,2.4653726766246074,0.0,0.0,0.0,0.5146294117690174,0.6908758919715177,0.0,0.0,0.0,0.7379777950777046,0.9142242752802047
total/2539350/320.0/23745385,2025-05-29 03:00:00,1.3912377708536587,0.0,0.0,2.4427535665434617,2.4653726766246074,0.0,0.0,0.0,0.6360248813481776,0.9440915332382445,0.0,0.0,0.0,0.8531802416175576,1.1612468935076243
total/2539350/320.0/23745385,2025-05-29 04:00:00,1.3912377708536587,0.0,0.0,2.4427535665434617,2.4653726766246074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5515491713168844,0.7070130744460662
total/2539350/320.0/23745385,2025-05-29 05:00:00,1.3912377708536587,0.0,0.0,2.4427535665434617,2.4653726766246074,0.0,0.0,0.0,0.0,0.5242344036772588,0.0,0.0,0.0,0.6585553619483395,0.748719000533605
total/2539350/320.0/23745385,2025-05-29 06:00:00,1.3912377708536587,0.0,0.0,2.4427535665434617,2.4653726766246074,0.0,0.0,0.0,0.5407106698343759,0.932786363565984,0.0,0.0,0.0,0.7563930881679554,1.1484687818995634
total/2539350/320.0/23745385,2025-05-29 07:00:00,1.3912377708536587,0.0,0.0,2.4427535665434617,2.4653726766246074,0.0,0.0,0.0,0.7035390079326792,0.7998309460800259,0.0,0.0,0.0,0.9266031674841364,1.0228951056314832
total/2539350/320.0/23745385,2025-05-29 08:00:00,1.3912377708536587,0.0,0.0,2.4667114595122945,2.48933056959344,0.0,0.0,0.0,0.6450157970855898,0.9312724147182181,0.0,0.0,0.0,0.8648706681089585,1.1511272857415868
total/2539350/320.0/23745385,2025-05-29 09:00:00,1.3912377708536587,0.0,0.0,2.626265202456026,2.63464233192168,0.0,0.0,0.0,0.8454247372697721,1.2436299465278196,0.0,0.0,0.0,1.1453660711960123,1.5435712804540598
total/2539350/320.0/23745385,2025-05-29 10:00:00,1.464482868669999,0.0,0.0,2.908339138951516,3.0012123928538825,0.0,0.0,0.0,1.8832074808648398,2.1520605168291804,0.0,0.0,0.0,1.9145669729377355,2.1834200089020763
total/2539350/320.0/23745385,2025-05-29 11:00:00,1.464482868669999,0.0,0.0,4.255288283651131,4.684669559644047,0.0,0.0,0.0,2.231755926863754,3.100245569278699,0.6369904883178615,0.0,0.0,2.889913737212014,3.758403379626959
total/2539350/320.0/23745385,2025-05-29 12:00:00,1.5565216279977452,0.0,0.0,4.277771053224895,4.877025517845562,0.0,0.0,0.0,1.6618459258219878,2.390730284166383,0.0,0.0,0.0,3.0568089264394622,3.785693284783857
total/2539350/320.0/23745385,2025-05-29 13:00:00,1.5565216279977452,0.0,0.0,6.137993529338317,6.355960789947965,0.0,0.0,0.0,2.715216934699076,3.892727478303299,0.0,0.0,0.0,3.8966234654600824,5.074134009064306
total/2539350/320.0/23745385,2025-05-29 14:00:00,1.5565216279977452,0.0,0.0,5.710419814370413,5.714600217496108,0.0,0.0,0.0,2.7154543604114134,3.59746992717888,0.641295714606721,0.0,0.0,4.047157239268621,4.929172806036088
total/2539350/320.0/23745385,2025-05-29 15:00:00,1.5565216279977452,0.0,0.0,5.4190501463467555,5.541726546033666,0.0,0.0,0.0,2.896840449024541,3.6288519131166033,0.7485019648098189,0.0,0.0,3.7560421178665497,4.488053581958612
total/2539350/320.0/23745385,2025-05-29 16:00:00,1.5565216279977452,0.0,0.0,5.201189472135901,5.288616342296166,0.8522681948579163,0.0,0.0,4.198484630029588,5.20000081720795,1.3969826343576857,0.0,0.0,4.743199069529357,5.74471525670772
total/2539350/320.0/23745385,2025-05-29 17:00:00,1.5565216279977452,0.0,0.0,5.4673914747091565,5.56106004052303,0.8766183910313269,0.0,0.0,3.9892456626289756,4.459138386984643,0.976014389672974,0.0,0.0,4.088641661270622,4.55853438562629
total/2539350/320.0/23745385,2025-05-29 18:00:00,1.5565216279977452,0.0,0.0,4.574477622520385,4.848401111855389,0.0,0.0,0.0,2.214093741735215,2.8792369524108583,0.0,0.0,0.0,2.903853892335992,3.568997103011635
total/2539350/320.0/23745385,2025-05-29 19:00:00,1.5565216279977452,0.0,0.0,3.0650664168396755,3.195945407015849,0.0,0.0,0.0,0.5082105647378469,0.9423213816759138,0.0,0.0,0.0,1.3459227927997781,1.7800336097378453
total/2539350/320.0/23745385,2025-05-29 20:00:00,1.5565216279977452,0.0,0.0,3.0470555305800078,3.1779345207561813,0.0,0.0,0.0,1.376519538405759,1.6349179433803365,0.0,0.0,0.0,1.5427396917871279,1.8011380967617054
total/2539350/320.0/23745385,2025-05-29 21:00:00,1.3676151148451867,0.0,0.0,2.8253788454330104,2.956257835609184,0.0,0.0,0.0,0.8608835958024497,1.2237995674208224,0.0,0.0,0.0,1.1931533510707641,1.556069322689137
total/2539350/320.0/23745385,2025-05-29 22:00:00,1.3676151148451867,0.0,0.0,2.8253788454330104,2.956257835609184,0.0,0.0,0.0,0.8600301713577121,1.0602036532387595,0.0,0.0,0.0,1.1994355760143876,1.399609057895435
total/2539350/320.0/23745385,2025-05-29 23:00:00,1.3676151148451867,0.0,0.0,2.8253788454330104,2.956257835609184,0.0,0.0,0.0,1.0453585597088977,1.3141158882352206,0.0,0.0,0.0,1.3409997248982541,1.609757053424577
total/2539350/320.0/23745385,2025-05-30 00:00:00,1.7178926106351433,0.0,0.0,2.984736494162777,3.047968021406699,0.0,0.0,0.0,0.6954402416211132,0.9664619201135245,0.0,0.0,0.0,0.9719580160796919,1.2429796945721032
total/2539350/320.0/23745385,2025-05-30 01:00:00,1.6286686293586738,0.0,0.0,2.8955125128863077,2.9587440401302296,0.0,0.0,0.0,0.8387114142667804,1.1188583061764577,0.0,0.0,0.0,1.089865058438518,1.3700119503481953
total/2539350/320.0/23745385,2025-05-30 02:00:00,1.6286686293586738,0.0,0.0,2.8955125128863077,2.9587440401302296,0.0,0.0,0.0,0.647708613131207,0.9132168115461312,0.0,0.0,0.0,0.9007226298164848,1.166230828231409
total/2539350/320.0/23745385,2025-05-30 03:00:00,1.6286686293586738,0.0,0.0,2.8955125128863077,2.9587440401302296,0.0,0.0,0.0,0.6624093111686907,1.069019917589101,0.0,0.0,0.0,0.9108087497411345,1.3174193561615448
total/2539350/320.0/23745385,2025-05-30 04:00:00,1.6286686293586738,0.0,0.0,2.8955125128863077,2.9587440401302296,0.0,0.0,0.0,0.7530561116428531,1.0692923860871473,0.0,0.0,0.0,1.0262008599488963,1.3424371343931905
total/2539350/320.0/23745385,2025-05-30 05:00:00,1.6286686293586738,0.0,0.0,2.8955125128863077,2.9587440401302296,0.0,0.0,0.0,0.650239274175803,1.1123446498048568,0.0,0.0,0.0,0.9045185516917602,1.3666239273208143
total/2539350/320.0/23745385,2025-05-30 06:00:00,1.6286686293586738,0.0,0.0,2.8955125128863077,2.9587440401302296,0.0,0.0,0.0,0.8299099842702233,1.1107146042515517,0.0,0.0,0.0,1.0934639562113462,1.3742685761926747
total/2539350/320.0/23745385,2025-05-30 07:00:00,1.6286686293586738,0.0,0.0,2.8955125128863077,2.9587440401302296,0.0,0.0,0.0,0.6203703531321066,0.9123021763073338,0.0,0.0,0.0,0.8771893856776923,1.1691212088529195
total/2539350/320.0/23745385,2025-05-30 08:00:00,1.6286686293586738,0.0,0.0,2.91947040585514,2.982701933099062,0.0,0.0,0.0,1.1795084338365718,1.5313667565986921,0.0,0.0,0.0,1.3136791460083574,1.665537468770478
total/2539350/320.0/23745385,2025-05-30 09:00:00,1.6286686293586738,0.0,0.0,3.0305566919031266,3.0385582511523768,0.0,0.0,0.0,1.1652721478389703,1.4426427648797524,0.0,0.0,0.0,1.5548648852989109,1.8322355023396928
total/2539350/320.0/23745385,2025-05-30 10:00:00,1.7911377084514837,0.0,0.0,3.4410385351246284,3.4886576061411176,0.5702836211342908,0.0,0.0,1.8033274750656711,2.1465396443728477,0.6231328412940671,0.0,0.0,1.8561766952254475,2.199388864532624
total/2539350/320.0/23745385,2025-05-30 11:00:00,1.7911377084514837,0.0,0.0,4.459357696977475,5.007799781507899,0.0,0.0,0.0,2.7280134994164897,3.4482536372230803,0.6153205337006884,0.0,0.0,3.2560292551132077,3.9762693929197988
total/2539350/320.0/23745385,2025-05-30 12:00:00,1.820039906599295,0.0,0.0,4.721337096126785,5.326767237080164,0.0,0.0,0.0,1.0720282661754539,2.052266702895478,0.0,0.0,0.0,2.6548592232596886,3.635097659979713
total/2539350/320.0/23745385,2025-05-30 13:00:00,1.8634615469257074,0.0,0.0,8.974828125247095,9.409105150695982,0.5233266606103615,0.0,0.0,6.685648927935367,7.95714418061628,1.3106140198956169,0.0,0.0,7.472936287220622,8.744431539901536
total/2539350/320.0/23745385,2025-05-30 14:00:00,1.8634615469257074,0.0,0.0,7.113157960406044,7.130537419795686,1.23075801232358,0.0,0.0,5.1253377888542335,6.216125695387223,1.7835738872263265,0.0,0.0,5.67815366375698,6.76894157028997
total/2539350/320.0/23745385,2025-05-30 15:00:00,1.8634615469257074,0.0,0.0,7.4436152867294245,7.517863171092317,2.2079498682164154,0.0,0.0,6.3430343162223615,8.380932236818742,2.5233319499817384,0.0,0.0,6.6584163979876845,8.696314318584067
total/2539350/320.0/23745385,2025-05-30 16:00:00,1.8634615469257074,0.0,0.0,6.646323467856179,6.65260827163866,1.1406475374248985,0.0,0.0,4.980747211815277,5.588054879713771,1.9086115558407255,0.0,0.0,5.748711230231104,6.356018898129597
total/2539350/320.0/23745385,2025-05-30 17:00:00,1.8634615469257074,0.0,0.0,7.08504873729408,7.116482808239704,1.2724168826195967,0.0,0.0,4.8528686125226255,6.129262068049195,1.4986600439279727,0.0,0.0,5.079111773831002,6.355505229357571
total/2539350/320.0/23745385,2025-05-30 18:00:00,1.8634615469257074,0.0,0.0,5.8544759710101815,5.9566669167564354,0.0,0.0,0.0,2.826793537794202,3.579787653319631,1.0890453840379,0.0,0.0,3.7799181035946527,4.532912219120083
total/2539350/320.0/23745385,2025-05-30 19:00:00,1.8361597547104718,0.0,0.0,3.816414234952995,3.8617808031543195,1.1554740645608623,0.0,0.0,2.6474863872513397,3.120566664577953,1.9913252073124907,0.0,0.0,3.483337530002968,3.956417807329581
total/2539350/320.0/23745385,2025-05-30 20:00:00,1.8361597547104718,0.0,0.0,3.798403348693327,3.8437699168946518,0.7764662451188574,0.0,0.0,2.5459211864753217,2.8777363098039177,0.7832836784331275,0.0,0.0,2.552738619789592,2.884553743118188
total/2539350/320.0/23745385,2025-05-30 21:00:00,1.65006801960919,0.0,0.0,3.5795414415976072,3.6249080097989315,0.0,0.0,0.0,1.3223877998758038,1.8138633307597711,0.0,0.0,0.0,1.6618704186885296,2.1533459495724974
total/2539350/320.0/23745385,2025-05-30 22:00:00,1.65006801960919,0.0,0.0,3.5795414415976072,3.6249080097989315,0.0,0.0,0.0,0.6364426888843226,0.9723273114210342,0.0,0.0,0.0,1.070052540751479,1.4059371632881903
total/2539350/320.0/23745385,2025-05-30 23:00:00,1.65006801960919,0.0,0.0,3.5795414415976072,3.6249080097989315,0.0,0.0,0.0,0.615179602943109,1.0443024659295115,0.0,0.0,0.0,1.0632512907574556,1.492374153743858
total/2539350/320.0/23745385,2025-05-31 00:00:00,1.488089528036183,0.526405630257426,0.5265661599517337,2.449612896120632,2.4497734258149397,0.0,0.0,0.0,0.5437538941933461,0.6911118236218823,0.0,0.0,0.0,0.7780382058839017,0.9253961353124379
total/2539350/320.0/23745385,2025-05-31 01:00:00,1.488089528036183,0.526405630257426,0.5265661599517337,2.449612896120632,2.4497734258149397,0.0,0.0,0.0,0.5407362893238624,0.9236777237742051,0.0,0.0,0.0,0.7507675434210116,1.1337089778713545
total/2539350/320.0/23745385,2025-05-31 02:00:00,1.488089528036183,0.526405630257426,0.5265661599517337,2.449612896120632,2.4497734258149397,0.0,0.0,0.0,0.5812320927227697,0.8397061232879385,0.0,0.0,0.0,0.8035525130545865,1.0620265436197553
total/2539350/320.0/23745385,2025-05-31 03:00:00,1.488089528036183,0.526405630257426,0.5265661599517337,2.449612896120632,2.4497734258149397,0.0,0.0,0.0,0.5532894760908849,0.7011375216488589,0.0,0.0,0.0,0.7753384343994582,0.9231864799574322
total/2539350/320.0/23745385,2025-05-31 04:00:00,1.488089528036183,0.526405630257426,0.5265661599517337,2.449612896120632,2.4497734258149397,0.0,0.0,0.0,0.0,0.678135040998996,0.0,0.0,0.0,0.6787543654239541,0.9123039996909961
total/2539350/320.0/23745385,2025-05-31 05:00:00,1.488089528036183,0.526405630257426,0.5265661599517337,2.449612896120632,2.4497734258149397,0.0,0.0,0.0,0.6331387114696996,0.8794140791676817,0.0,0.0,0.0,0.8535090112616122,1.0997843789595942
total/2539350/320.0/23745385,2025-05-31 06:00:00,1.488089528036183,0.526405630257426,0.5265661599517337,2.449612896120632,2.4497734258149397,0.0,0.0,0.0,0.0,0.6489210906317593,0.0,0.0,0.0,0.7126793042299472,0.8815662491975805
